,store,brand,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5
10,-0.0093655333744191,0.26541525855291537,-0.0075428993714915125,-0.1185091932338391,-0.28190804136971664,-0.03309646603639838,-0.004500619596138004,-0.022540491989448585,0.005401121347991476,-0.02698675297531708,-0.0030816377787291913,0.10553888294499422,0.008878078915551436,-0.0951033621958947,-0.01521923628485745,-0.04249666838740837
11,0.01212020256194969,0.30098745048556214,-0.07399336360473148,-0.1431126052268005,-0.3509621223789543,-0.045561094922450064,-0.0171352378626194,-0.02592316611377948,-0.000510487770829707,-0.03998624853045949,-0.008426125663299913,0.08483244747411268,0.0030750635088605655,-0.13100922742888965,-0.02455726685158881,-0.04794598213519938
12,-0.013897035222657603,-0.5439147219108551,-0.2967044959494054,1.0237719397532243,-0.4547593758883666,0.07333067956399168,0.02138315296094393,0.007406150427760576,0.02623477558965179,-0.003143151381279412,0.028014198301264327,0.003937006905001467,-0.008509372433205296,-0.006836338905027974,0.001252943103043152,0.033011501462752516
13,-0.009577451374980795,0.11747146199962526,-0.0764455995339158,-0.3785786790221364,-0.29919789529247254,0.10051728771104497,0.006802036226459741,0.0067226031586591455,-0.00447312229456074,0.015955187788067333,0.015610925572859624,0.08004532044383532,0.03579654278166717,0.013844986075683506,0.009447906655038897,0.05537752999363832
14,0.0012033273645603612,0.4049372756720921,0.04182945121622223,-0.13508790531855164,-0.30831647407867774,0.15595252625142297,0.01011176595844096,0.006011448317389875,-0.0035935158865498355,0.03702114665677197,0.02043738482142075,0.1345131093210718,0.0553035579011057,0.0790247849813226,0.018700515544351305,0.09239223469869262
15,0.020896893898329914,0.22686986170301743,-0.17928506630229896,-0.3818263198510042,-0.2864075561680395,-0.024009746773689087,-0.01036480253874912,-0.02142915056361031,0.004505080987479917,-0.02349200148632772,-0.006279230711920924,0.05946317548252009,0.004402910372780955,-0.05267945264736992,-0.015290214593809937,-0.045633595197739504
16,-0.011342520909469111,-0.6006610667778642,-0.3567907409655164,1.0985794610332709,-0.537660170327918,0.006965738754978889,-0.05220434284095093,0.023350500705689142,-0.08613232796666076,0.011952207649059665,-0.008578990100180641,-0.04688736248385259,-0.017227901258310804,-0.018779355429141012,0.01571387562741932,0.030838020123429958
17,-0.018150739304349635,0.19262415888945983,-0.19662061813876594,-0.333016479040986,-0.29011890188168493,0.007111287318939685,0.0003094383983284956,0.004174960408289738,-0.017549263687680627,0.057590848437806284,-0.0014848651205610385,0.09256493641992447,0.009196702895338986,-0.017183860769644958,0.009644069968049314,0.04167801018108935
18,-0.0030152279229213007,0.47165372519925913,-0.007350446828947577,-0.12067394187753112,-0.29007061943815354,0.005906591110379441,0.0071388800835487124,0.008274027717039447,-0.014590476020902347,0.09547914688252636,-0.0024173740857610098,0.2185686945982658,0.011063525735969623,0.010228962327142238,0.029540441279497585,0.07817635212445845
19,0.010372809154499929,-0.59409864537812,-0.46332146707209454,0.8696947072145765,-0.5396828985731517,-0.07562077718469015,-0.10854418577739039,-0.0788727323358006,-0.08654343727999021,-0.010253892487480102,-0.02709539516814074,-0.052965947961380336,-0.053790534758249776,-0.03459045650906993,-0.03559526690774002,-0.03937491560791063
20,-0.033447047212226674,-0.5142829057345462,-0.29853832465867514,1.090345153950592,-0.3998233523131704,0.011828378660381016,0.005601884914511985,-0.0912584334706775,0.019454276135110967,0.0021093663957117855,0.02199459984083198,-0.026968671963139016,0.04068192968857278,-0.017818282385019295,-0.008548319321578499,0.030127915870021272
21,-0.02502373446470908,0.14390327875988948,-0.17630130497750737,-0.34910187495046296,-0.258658099156748,-0.003650855138869189,-0.01398215759158931,-0.03467195357322919,-0.012341517425649765,-0.008354721477589347,0.007522812882480655,-0.05338067645099734,0.011360721712510808,-0.050640322608178454,0.00105684663492206,0.03446638172037143
22,-0.022255325865129138,0.23056214763629052,-0.06027000313670969,-0.16377213798585188,-0.39950951031748433,-0.01075742069439904,-0.022579713590479607,-0.046572858008629536,-0.020253542216850422,-0.014331825668399108,0.003282186416490721,-0.08246252018751879,0.010827657056360894,-0.06319603787217722,-0.015697754544848584,0.022986477181780773
23,0.04386740145359879,0.29087190922342504,-0.09013630863532597,-0.16838257674144114,-0.4010963337065942,0.030696033411149633,0.0007029996788600758,0.05727292457406019,0.11277701995816952,0.15765714830508773,0.010965858245149052,-0.018408758057001356,0.05791288211138022,-0.008428814372140889,0.005732999455379731,0.06999256700384901
24,0.017775711907260613,0.275753566845985,-0.06716073235899331,-0.14538543050720187,-0.3502343824480916,-0.014851197179527221,0.0010012464950509025,0.042470366842154474,0.07574060348483483,0.0010029476595030218,0.0011929718274610944,-0.025152250451757154,0.018506283519301676,-0.025608700636165195,-0.005507502165098509,0.04874081676682238
25,-0.05237819654755094,-0.4791550864898723,-0.22426062489090354,1.0543798412068808,-0.3928661215499143,-0.009716003123391107,0.016163137932978838,-0.009760822823031399,0.0077893760293692655,-0.019805537313651544,-0.005089151367811434,-0.04467859518713031,0.008943664858598929,-0.024924461830022338,-0.025744202146129786,-0.047946178440130216
26,-0.04391422530768874,-0.5141470337282896,-0.3983795231145463,1.028359412537003,-0.5199637813163545,-0.07632863735557857,-0.036742206495749274,-0.16973640113249736,-0.010378819092280143,-0.036935328303709,-0.022767662128589754,-0.06011202599692879,0.018996206130320357,-0.030794523393639934,-0.004756556757269482,-0.01892664659501043
27,-0.03086227463644662,0.23416483410432748,-0.18294249292581483,-0.33027957695995164,-0.23842936292481706,-0.012893330076838848,-0.01758335521768776,-0.028856097227549,0.025406592174276276,-0.015408738930048545,0.003006851408619968,0.0006233900998419841,-0.0016741681311398748,0.12463882821240747,-0.005273864852689369,0.04562001068896219
28,-0.0001936170623101736,0.3825723269654315,0.022184494277433367,-0.15732878669054967,-0.31105411083121154,0.044574899335998404,0.004043600916280456,-0.015924940444320062,-0.0070139219763403,0.04143940493068922,0.016129990507819797,0.18546917451745035,0.013257605409838783,0.03840374828181692,-0.0003874161421298261,-0.025905982071669713
29,0.010602452833201076,-0.4549392499746872,-0.27306298595516837,1.216209581428033,-0.37743671421312797,0.07347944183043226,0.027956602975550453,0.019523258283030715,0.02446359145416006,0.03749345340740177,0.04736422036745295,-0.01369696669770757,-0.002056766464337886,-0.007831803521107903,-0.006569664538818514,0.03604878399282098
30,0.010199837573349607,0.26507746318177233,-0.1165598068565861,-0.16598080470689006,-0.28241902768418947,-0.021236639313330388,-0.013133541852779958,0.003909364978799852,-0.04992924586098151,0.004124067587951746,-0.0063617857787399415,-0.03130738346924029,0.012912345569930319,0.208411468974313,0.010233049563910026,0.04015962864584128
31,-0.027504428600959537,0.08395702982654316,-0.20168826101211965,-0.38315891056611723,-0.3696546152009798,0.0026404732302894667,-0.022910897564419958,-0.016492727271559836,-0.029392507935059712,-0.042300999344918266,-0.034053996896349664,-0.07755235424646734,-2.69301179695578e-05,-0.07502693554191914,-0.02848968782934991,0.018123008148420505
32,-0.009472807210580239,0.2914164668952871,-0.03232548283828979,-0.19228888458943194,-0.37299542534045166,0.047402544314959966,-0.014594344139990037,-0.0051817323913305405,-0.0036308331595001366,-0.00043764130619134176,0.006080355843220929,-0.08616280798451058,0.010679149270780338,-0.06450652089993833,-0.015636116166599958,0.0302286454485501
33,-0.021794963356192854,-0.425577522850185,-0.3813412460240017,0.7623857921017833,-0.3086189606074448,0.014183387740148027,0.0037215878957072555,0.015317253482077343,0.009107397020976713,-0.014629720966341766,-0.010153226594491974,0.06886177478649588,-0.006243844786271857,0.08374582780495635,0.024402509326057278,0.015776380989718886
34,0.03939179221545824,0.20209162982772103,-0.19550785962972825,-0.31017540004085975,-0.2125661571826026,-0.003945853260651364,-0.007825788597240408,0.007269422196359037,-0.027915996422883532,0.013502023694579661,0.002758434536978472,-0.00844677752278048,0.013301274115309307,0.18480527195742258,0.013598250516939909,0.06679177796749881
35,-0.013964825866969392,0.14246515314381797,-0.20656418192716988,-0.2956864749020821,-0.21502643332035384,6.460299110956757e-05,-0.007207697259190146,0.014084145940229394,-0.03046736043783158,-0.005274553876710278,0.004695781861130435,0.019966315469340114,0.006065056270109477,0.12359289902522663,0.024619507879190313,0.04945017145072039
36,-0.0070503353861705986,0.3000396325192584,-0.11090101339657636,-0.15595190770978837,-0.1514042483680748,-0.002409338511650465,-0.012771169732860244,0.010728429060679738,-0.040328812695790923,0.0036201980512710454,0.0038596206309201033,-0.024454083553110687,-0.00219137484531084,0.12286604806271648,0.021885019693379755,0.023575333273329894
37,-0.015613781775222997,-0.4676046590712141,-0.3222342595687624,1.1045411276239172,-0.4275061099703231,0.02143688860036699,0.010553739845287988,0.018948148212578036,0.05583078598739775,-0.014506707374651704,0.004631905253338807,-0.01975622477711034,-0.019039657917770892,0.0023694491178778304,-0.0092878872985508,0.02938039938584837
38,0.04254318264494002,-0.46371853508810756,-0.23942866921546363,0.956774608093965,-0.39351974675652535,-0.012645945488590308,0.007304763291450387,0.030918299855879634,-0.008825041922170426,0.0007164293197399508,0.0008037055115499366,-0.020305029233918907,0.0785126047885497,0.08456966097755048,0.022427100164440356,0.03402974219082066
39,-0.012060641248789254,0.024273207616212652,-0.17001447765111893,-0.3422736435211123,-0.32629009196611447,0.004779607534191267,-0.021936588186599423,0.014273968435911461,0.03546751403315385,-0.014629519729547812,0.0031685735053413547,-0.038065705587946266,0.0031051927528113906,-0.045507257147906655,-0.010124864826069082,0.03731584094026229
40,-0.003586137591490221,0.27546756148200036,-0.009026139431473179,-0.14004513564405938,-0.3198055019475579,0.014751699757239792,-0.01320535436294001,0.035701058553640766,0.08956944544140163,0.015964494197780593,0.006947467996479902,-0.04646919766506926,0.01933025932454,-0.02843153353336961,0.003104451851029996,0.06027750141597086
41,-0.036748056943028656,-0.539694601346387,-0.19625222752904634,1.0391657474548368,-0.38653960140798943,0.007390656656931285,-0.022637157641579628,-0.045791761018159155,-0.05236492041306813,0.002093317788510312,-0.0333185824163784,-0.04244673188594909,0.018384465785781703,-0.061940224977557634,-0.02780328547747848,-0.08179063073716743
42,0.018539152276600836,0.2180807291710741,-0.06840806770262886,-0.1785245659454697,-0.42070928008132563,0.010569283831410413,-0.010767476202799298,0.007004814117670691,0.04184020336045244,-0.0784354976507674,0.026698757190192005,-0.05243378706661791,0.013494393199531126,-0.029061774039746288,-0.001693538062909072,0.05339019100065178
43,-0.03251688884677085,0.20307817041315016,-0.21221430140088482,-0.3702612102464736,-0.2632684495660824,-0.01590022514614077,-0.010844155680200699,-0.030189859620431102,-0.02575846072093166,0.005401798565726761,-0.005889236950521123,-0.04598641446053264,-0.005982352865271537,-0.036975186337031854,-0.01863791716639075,-0.08230506724703295
44,-0.020884703619761823,0.3243446914719687,-0.03801509250404705,-0.1534542980188334,-0.28142429235159455,-0.004067163219240845,-0.014700778089200882,-0.026009949817181584,-0.026996065351921353,0.058730080510435954,-0.007336388169911228,-0.06261018350546538,0.008836329825168819,-0.06361976755258356,-0.021550088778530554,-0.06482949453574177
45,-0.016184575345807976,-0.3581073887765479,-0.17907595410671115,1.011133144734246,-0.38540280713831154,-0.017127340948278634,0.015864434651541796,0.016965126983570996,0.019125350905461275,-0.0029321755529079525,-0.01984022394800892,0.0029027415689036546,0.01623827428285168,-0.024642857589076198,-0.009816461184218679,-0.03749885204825899
46,0.04143326817459801,0.18336146104017562,-0.137388060890698,-0.35340602885054145,-0.32027120057858427,0.019121212971708972,-0.006706590409720552,0.018903548206898265,0.0457956376604687,-0.02036451985513307,0.030405856892049617,-0.020983742056880247,0.009174752521979497,-0.012619710437691972,0.004537870519918791,0.05499552509644812
47,-0.02162181349506017,0.1682135174788481,-0.14948337392938948,-0.28196263512891145,-0.25155547491559166,-0.011228929845340364,-0.011131294622170464,-0.008128299056500733,-0.023495190402421092,-0.011727850905341132,-0.00947999757290064,-0.0666467132826411,0.007236468218010015,-0.048384146626860275,-0.022509244542609955,-0.03844175807666129
48,-0.01835207801846002,0.1728670455472907,-0.02255569855707919,-0.19125975964912165,-0.33861456579986965,-0.024047727141109646,-0.017143889390220074,-0.01766455464233034,-0.040610585411871146,-0.04835154223513017,-0.016660803454970056,-0.1254539451848509,0.0061250592448202955,-0.1592765639815596,-0.029916586244529798,-0.046197498282410335
49,-0.02609122452964015,-0.6146404027047933,-0.4140773723524634,1.1572128789510217,-0.5355057951114679,0.005631361737410029,-0.10439535943084861,-0.08550493896768893,-0.12977360197117754,-0.013009782298309795,0.004718593688730659,-0.10001869227938924,-0.04286584804931931,0.02871374056311029,-0.017930416003149156,0.0291249581736907
50,0.03913464628752098,-0.49706423683382206,-0.4374588309292689,0.9727456917046043,-0.40625956801963425,0.02889850422505968,0.02360431539560018,0.021303915430170534,0.04642600486763134,-0.02249066678129857,0.030097904365221504,-0.016263301067678617,-0.0143581203678177,-0.012891531319459724,0.0006928281098111145,0.04619558500053245
51,-0.028683106424389034,0.5397401485877441,-0.04993070715465304,-0.11468922615216874,-0.23241785956047842,-0.0057259072390698955,-0.007016803899769307,-0.045748426935699624,0.07257936506589241,-0.005212706099648636,0.0046878845523903485,0.08566718230559342,-0.001313779885790031,0.247067268213389,-0.007396669452229556,0.06253413565592185
52,-0.050029212622470086,0.08512113917664897,-0.18124253686124167,-0.3145236768311015,-0.30194683161566094,-0.022189751672320512,-0.0030091898640210095,-0.017797626297590376,-0.02678894706735119,-0.036553722223680876,-0.006204005801000119,-0.09084502214816062,-0.004543878301939782,-0.07806747935270118,-0.036573074078180376,-0.0631994772181217
53,0.05863676590106639,0.09967992547853632,-0.21536204367827383,-0.36478438650097134,-0.32267492882325777,0.0240003735848092,-0.005376526420559932,0.05175204647305916,0.08250976288605776,0.10947670900056689,0.016802731849857328,-0.006610524438609951,0.043102231452937345,-0.013873886233633191,0.0029753515557798317,0.05674913920594961
54,-0.032950374378671016,0.19195503356715063,0.005868714026612939,-0.17027004880017113,-0.27568058877569174,-0.02036847466442996,-0.0038244655404007146,-0.014153358761411288,-0.02808965959224124,-0.0250131597034105,0.006961808439500004,-0.08629675069853837,0.012768644475969787,-0.0761790928599415,-0.02877294455302014,-0.05885618052073111
55,-0.05117936049428702,-0.4374657973375776,-0.23813678441054045,0.9901393420726249,-0.43231105245443097,0.003986277421042708,-0.012416417084887848,-0.021574241293048663,-0.05272151417401698,-0.015907795534229136,-0.03046800597631811,-0.029457206964817503,0.006065529454292696,-0.050420352916856745,-0.02960201201052879,-0.07334765858114572
56,-0.01695928407639982,0.14518134478619785,-0.13969763239644584,-0.2908123596879122,-0.2022451199417597,-0.008435450620759774,-0.015852245717959845,-0.018119543621610307,-0.01953144919807035,-0.014851800337899823,-0.006553160798410477,0.0249583598777999,0.004587267818120452,-0.026168537395491034,-0.017122718452259406,-0.058945772028800705
57,-0.003777694700559241,0.23358533751031552,-0.0038050596922246075,-0.15600494668326123,-0.25917882409359017,-0.00505678524247954,-0.013058757419079695,-0.01990740262701869,-0.020569632845828977,-0.015103494244496703,-0.011291482782999794,0.03820949519486412,0.013077497645270483,-0.07294635685446477,-0.020714187612977903,-0.05084431069057847
58,-0.01994283845567905,-0.47807032308529074,-0.22513988571738053,1.1439464498734744,-0.4394541385274512,0.0055056791565806775,0.007040745093750742,0.02797223992978984,0.004140247557170124,-0.03143368501817806,-0.014518669572329692,-0.035972786526439565,0.03677116793815892,-0.013313589180419607,-0.01281681847113883,-0.02354586460517939
59,-0.020446861080959087,0.16199702157911927,-0.13018064154660575,-0.32545661510923235,-0.28190308931739927,-0.04599544798671985,-0.023174770172439865,0.004848653786370018,-0.02534376589665967,-0.04914861119387858,-0.011711481672339317,-0.08396386165344855,0.0006005981113610295,-0.0476373931804791,-0.016193426537229605,-0.02419133311617989
60,0.03339284882249109,0.2031759191717798,-0.08246964164821756,-0.18860934525818104,-0.33055074104951265,-0.015550905757969549,0.002216012782130033,0.03759367412442072,-0.024068351620150762,-0.0268082431820097,0.00423031471493018,-0.054394130949068656,0.02250679035242078,-0.060488574557908306,0.01599616265327038,-0.0366794455366199
61,-0.02293670799272946,0.15484015149873198,-0.058319619199035146,-0.18883069077026124,-0.36460713787142746,-0.07206170638056822,-0.03588320311753951,0.0005523686376505247,-0.04211518165937966,-0.11116520087982885,-0.03332665074709921,-0.13661863836782764,-0.0016390197214291727,-0.10247856684830843,-0.02642747838272911,-0.03888796364694977
62,-0.0458497958930521,-0.46964494462940154,-0.3433807031524613,0.9108233325637836,-0.44259379576203023,0.037588138853337706,0.026792014003968183,-0.00027688641391157364,0.0026815802097378463,0.007879322958048222,0.004626080150599608,0.04034944144394857,0.022785952882427147,0.010475763038048336,-0.010925229046941048,0.042999805075068225
63,-0.018404179337528002,0.07938683747667201,-0.1961928499691605,-0.3435040137594106,-0.249037797560186,0.02571367162930209,0.031740917044230814,-0.001652713094599223,-0.02013467838665938,0.022406139623281966,0.010375251300381616,-0.00926631759245892,0.007740060732221221,0.14232999461318419,-0.004442420224399887,0.08958453838229208
64,-0.009318144059707208,0.275988470906617,-0.06770873987189932,-0.1264559218548785,-0.30994821595835115,0.021946621502011227,0.0377960114980512,-0.002388610211049577,-0.01777779480270907,0.027810325110973734,0.009285575839571283,-0.03843550014871963,-0.0025928637508689477,0.14955420643347844,-0.006723255348539316,0.05244733277353278
65,0.04975125907519991,0.13268682608855664,-0.23404325160509168,-0.3428817393989497,-0.26314693761152175,-0.0070372654247197915,0.005882039869909955,0.05538678595828945,-0.00961464831222048,-0.001499402215489555,0.0065035782012399885,-0.033106325678979504,0.01821289656172066,-0.00831847712151883,0.02269845797726049,-0.02525201198355029
66,-0.025369545011496967,-0.530929967021069,-0.24362783448414718,1.3203793732921196,-0.5541076765278578,0.017626365357721035,-0.04146478632085786,-0.0529569556818377,-0.13856823816082758,-0.011403607723969466,-0.010260835365209388,-0.0649005617310967,0.029202225884363223,-0.008256796270528497,0.0030151497864414623,-0.041371813095098235
67,-0.04434440936566863,0.14274621216125236,-0.2598346314677347,-0.37560781457313264,-0.29766606900368736,-0.02618979806049899,-0.010937375564349365,-0.03732483703124924,-0.057711451942257935,-0.037602733726658816,-0.017860430193540017,0.023252435100610883,0.0019671781796004907,-0.06572926593729005,-0.012397504647889716,-0.06301601513671862
68,-0.016981898030350648,0.42715206327872646,-0.07721644897727355,-0.1469443241454933,-0.27311285744958236,-0.007795171425131062,0.005948095068148405,-0.027458537381920303,-0.04319045079357044,-0.02381859281105045,-0.009655240382140462,0.10313523308961642,0.014588893908299174,-0.01322639508045754,0.001041312780297189,-0.058210086305793086
69,0.1112232697736224,-0.40899944193094784,-0.38389216879194443,1.0067021894131896,-0.40301915848053604,-0.009176573803479094,0.024430975743722737,0.05124258766784257,0.02566703246555101,0.005443328430751308,0.024357547438331174,-0.015565740861007451,0.06187343729284136,0.0022050455121123704,0.030479922867522415,-0.012572721745538888
70,-0.051029399814508575,-0.511681558957648,-0.2452038735500583,1.15090289119448,-0.4042923938291198,0.048831050629520346,-0.008454459480628167,-0.04030468299524844,-0.02857592041886969,0.024680293306969792,-0.0010875581061898219,-0.006635324147199445,0.04013661504097298,0.021733410299269805,-0.014787029641358394,-0.003579849546010146
71,-0.012271971648787981,0.13011394061267947,-0.19214005576967513,-0.342539331114359,-0.24340434975978856,0.01641684131181116,-0.009557132403350032,-0.008570800078579403,-0.026992072371990604,0.016530856686251517,-0.0009059471129990548,0.0173103584223701,-0.008816038302689526,0.03188884014223533,-0.006413922773339763,-0.02946745154145962
72,-0.003397721659929174,0.38258226158938047,-0.09057027432423818,-0.17997445488849106,-0.19528830031278863,0.016768365444928646,-0.009339482809160303,-0.01750927829238042,-0.02771341624455205,0.037678191579571335,-0.0010822834993100053,0.036639085673429383,-0.00945020189007076,0.1133192870509832,-0.01234639753755995,-0.009215248603291388
73,-0.008105566913018255,-0.44923364886955525,-0.23004020404845704,1.0076396240016108,-0.38932235997289144,0.05832662788915092,0.08953385900733259,-0.019397099243780323,0.025723779298929793,0.00949314365350173,0.045101235156892426,0.12032477575158122,0.038885747520891925,0.012220537532991288,0.04162560558281062,-0.027528945158129113
74,0.004042471160510287,0.12266141985451925,-0.15079148701234413,-0.29973875074969286,-0.23384120075204823,0.06488015248527877,0.05716532837174991,-0.009810712723380579,-0.0011208505968304907,0.037356444393508,0.026018725878459863,0.03371728419416971,0.023287168668269596,0.014007699705570075,0.0817786809838802,-0.030126585486311724
75,0.014968912015410544,0.2280449642888023,0.02155515065210282,-0.1730471679324416,-0.2693998853205395,0.08376779092181008,0.055173192987490675,-0.008596218616359976,0.004074220008969677,0.020545200202849428,0.033856596477141225,0.009943749811050737,0.030388484356550068,-0.0021667954926894682,0.07742915001467102,-0.023533419078269942
76,-0.01661470008008911,-0.5539573481829405,-0.5017767146171346,0.9123140041898977,-0.5583989476046388,-0.06210215398232961,-0.0825563356053305,-0.04750065569885036,-0.04292718625733967,-0.01381668076755011,-0.01777343433622041,-0.007711160411510807,-0.03543487513818965,0.027472340457339903,-0.011811515211900105,-0.043144926003719955
77,-0.062474557954418974,0.15777054651416667,-0.23671932320160224,-0.32365835977734336,-0.2757622144523613,-0.006858744023619921,-0.006295631300259689,-0.008086866431739993,0.10669291682470218,-0.012834360983619446,-0.006746604038249917,0.021328186630629794,0.004065719176950227,0.09823111756474157,-0.0030466608726998218,-0.06916694093792077
78,0.025104387568208004,0.3758034307714757,-0.04245718986988476,-0.15552983238374105,-0.35579404237412926,0.025655861778179016,-0.0049898439517702285,-0.006320401943360212,0.0013061695645674618,0.05258462853213932,0.012193543050360186,0.0691539049428687,0.015275726314079535,0.1420214140734826,0.05393092698345629,0.03424957066319902
79,-0.02167096772495969,-0.01433492256964355,-0.25135537047442225,-0.3651133629004101,-0.3347745453288696,0.014155390284730156,-0.013591844876700298,-0.009989318564300105,-0.023864304098281056,0.022798938998080543,0.007908789205599382,-0.0010939619934321164,0.004376178180530131,0.0569371418511016,0.009206154148789388,0.04374163468040043
80,-0.02103869029628209,-0.5124886952651234,-0.4260049302939896,0.917171950016012,-0.42187852490441413,0.05591506662678599,0.017898091485508565,-0.03315950571149225,0.01831375570416913,0.0507976997469482,0.010427739878827951,0.0049857312489878835,-0.013507613091002511,0.06242643996666635,0.040892902347857224,0.029413382562018534
81,-0.009744443704479218,0.34159417413927207,-0.06977887218588225,-0.10031805407403858,-0.2540380225353907,-0.0028201346147095486,-0.0073314188781682995,0.02732795616623993,0.013920052742690307,0.12620876880158366,-0.01291726689214016,0.12395992912563723,0.01290709664033047,-0.03976070240016347,-0.006672580284098354,-0.0399132899030283
82,-0.025344308135550286,-0.440184950218471,-0.23840724784044323,1.0208828199822504,-0.3528401004220445,0.027115218579707757,-0.018902650559814237,-0.02458942804849215,-0.027028742062601724,-0.007608154593411408,0.01296743730191865,-0.02908019404133128,0.030328218454096927,-0.01901326963726237,-0.013374985869810209,-0.04560334731690209
83,-0.03698375714598977,0.1467460312171982,-0.22399240320906383,-0.3357034007209302,-0.28259659938002,-0.01494086846152038,-0.016593348632530106,-0.04139387210769007,-0.03039339432798024,-0.04956330072407983,-0.006525291935419793,-0.06004517700009999,-0.00824307322280983,-0.10494203155861888,-0.025980313008490047,-0.07543655399491073
84,0.0658809371938215,-0.5876399990562815,-0.32996154430290403,1.0293469766517205,-0.41913074050992416,0.032519658440169893,0.03516835689203168,0.0616398762254522,0.08756711901435055,0.03309104839444961,-0.008486866450149805,-0.0021531689204188835,0.0011874275675714605,-0.0026226317134087733,0.012366827948160967,0.034364500828160734
85,-0.02480776416785905,0.21617268371984896,-0.07766056596928575,-0.16926862797435852,-0.35506820221001656,-0.006214337947819667,-0.018042361413479226,-0.04113184173441908,-0.04084260815612938,-0.04154896278499648,-0.0011123575826789294,-0.053619428000188665,0.0004462877386012147,-0.14523237713933634,-0.027796939731218516,-0.06187456536346882
86,-0.018333670710138052,-0.4155148287769053,-0.23661821783121326,0.8898192260154265,-0.33345861303770435,0.0017025268171633882,-0.018166273652988413,0.02859384756056143,0.002464121358440378,0.034261435365472166,-0.010521052863568851,-0.022941539918197217,0.012240771794951371,-0.0013179046532686201,-0.00024194352837803913,-0.032940003397908243
87,-0.013580066948649942,0.21036288920954724,-0.1409546028755536,-0.31496847869472167,-0.25206134913895106,0.016919770056026757,-0.003127685297120996,0.011426573655188598,-0.010026056968032226,0.06107048482085666,0.010246587596347317,-0.021403539758511524,0.016037431104169407,-0.004235995436202051,0.0032060733551791836,-0.045560202522962494
